epoch,n, train_loss, valid_loss
627,4, 5.9610890007, 7.2411009026,
628,0, 7.0744293213, 5.1852940941,
628,1, 6.4396840954, 5.3336863708,
628,2, 6.5076324844, 6.6581871510,
628,3, 7.0785705090, 4.2850784206,
628,4, 5.3944614124, 4.8468959332,
629,0, 5.4478172779, 4.6379235935,
629,1, 6.1307330990, 2.9502285433,
629,2, 5.4196336365, 7.6431487274,
629,3, 6.3850964642, 4.6631024456,
629,4, 5.6558172417, 4.5016949606,
630,0, 5.2476912498, 4.8764591169,
630,1, 4.7965808058, 2.1191078711,
630,2, 5.5247514534, 6.5566573906,
630,3, 5.5237922955, 5.2349853325,
630,4, 7.4106386185, 9.6887614059,
631,0, 4.6415205288, 2.3547357702,
631,1, 5.9724972916, 9.6850818825,
631,2, 4.6761532593, 3.5763112402,
631,3, 5.1072908020, 2.9930878925,
631,4, 4.9286365891, 2.1721928120,
632,0, 5.6874983311, 5.2596094894,
632,1, 16.2067470074, 15.9511210632,
632,2, 5.5306565952, 3.8456877708,
632,3, 6.5494119358, 5.8582304382,
632,4, 7.2326841164, 6.1763523006,
633,0, 5.7742812729, 1.5991661811,
633,1, 7.6556307030, 6.1421611214,
633,2, 4.4294694328, 3.1305345774,
633,3, 7.3153948879, 4.0442342472,
633,4, 6.5204776573, 3.2174963331,
634,0, 5.4890993118, 3.8610286713,
634,1, 5.5330553055, 8.2816430855,
634,2, 5.9744047642, 4.6727873898,
634,3, 5.8509500122, 8.0831392860,
634,4, 5.8526851654, 6.6386069679,
635,0, 5.0035744095, 2.5217466736,
635,1, 4.3582634163, 3.0154303169,
635,2, 6.0616957760, 4.8754511261,
635,3, 5.6161823750, 3.1557487297,
635,4, 4.7335175037, 3.9154266500,
636,0, 5.7622902489, 31.7080001068,
636,1, 7.0254520226, 4.3379404163,
636,2, 5.9706269073, 2.6926654530,
636,3, 5.0507115650, 2.1628400993,
636,4, 5.5860775948, 5.6123715973,
637,0, 6.2365558243, 5.2060591888,
637,1, 6.3525622940, 6.1326393890,
637,2, 5.3192690468, 6.9445913696,
637,3, 4.8946634865, 4.2142975664,
637,4, 5.0878874588, 2.6636333990,
638,0, 5.1067864704, 4.4882089710,
638,1, 4.7306754017, 2.0526209831,
638,2, 5.0994348431, 6.4424852467,
638,3, 6.2613765907, 4.6875048923,
638,4, 5.0460278893, 4.6884993458,
639,0, 7.2908707142, 5.3717870235,
639,1, 7.1003279018, 4.6871572304,
639,2, 5.2400249863, 2.2609924364,
639,3, 5.1313846493, 6.7541229916,
639,4, 5.4336887455, 3.7775593376,
640,0, 5.5801652813, 10.4741711426,
640,1, 5.8363618851, 12.3252230835,
640,2, 7.9042335987, 6.2684757710,
640,3, 5.2337224960, 6.5395675659,
640,4, 5.6023443413, 3.0437431812,
641,0, 6.0297960472, 8.7163973236,
641,1, 5.2439044857, 2.1584156370,
641,2, 5.8759114838, 5.5061378098,
641,3, 5.4691589928, 2.5279756403,
641,4, 5.1580350399, 6.7778886986,
642,0, 4.7750613117, 3.8949374866,
642,1, 4.9508979988, 3.2009298134,
642,2, 5.3263268280, 7.5245427513,
642,3, 5.1772409058, 2.5930024958,
642,4, 7.1541516781, 18.5327845764,
643,0, 6.0190167999, 5.9667290401,
643,1, 5.6919754028, 5.5084704304,
643,2, 4.8403391457, 4.3910706997,
643,3, 6.2661819744, 8.2332541656,
643,4, 5.4300787830, 4.1004551411,
644,0, 5.1266789055, 2.5451489878,
644,1, 4.9274292326, 2.8159433317,
644,2, 7.6504821205, 2.9229628611,
644,3, 6.1497986507, 8.3843957710,
644,4, 5.4394441891, 3.5836860752,
645,0, 5.5753684902, 4.4333696270,
645,1, 5.5009097862, 4.5291404343,
645,2, 4.9261742306, 2.6733633661,
645,3, 4.9554890299, 4.9576716518,
645,4, 4.6705066395, 1.7348741007,
646,0, 5.0603209209, 4.6079176378,
646,1, 11.7879700375, 8.2509042549,
646,2, 5.6524105453, 2.3413546896,
646,3, 8.8982370567, 10.5676118279,
646,4, 4.8703565502, 4.5713525105,
647,0, 7.2490055275, 6.1233201027,
647,1, 4.7142028809, 4.4051377344,
647,2, 5.4113907909, 6.8366976547,
647,3, 4.9690312672, 5.0517685509,
647,4, 4.9726858711, 2.4956292820,
648,0, 6.3158835411, 3.2138413715,
648,1, 6.6613855648, 9.0454706573,
648,2, 7.1029277897, 9.3420059395,
648,3, 6.0465539742, 2.5724696112,
648,4, 6.0623465919, 9.3445061874,
649,0, 4.9627111483, 6.6737665176,
649,1, 6.0105279160, 5.8566711140,
649,2, 6.2678853893, 4.4818919373,
649,3, 4.6158149338, 1.8215319777,
649,4, 4.8954100895, 5.2179707432,
650,0, 5.2055656433, 4.9800995350,
650,1, 5.1749383068, 8.2809344673,
650,2, 6.7040680790, 19.8800471497,
650,3, 5.5824429035, 2.9370834541,
650,4, 5.2175970650, 3.6960408211,
651,0, 5.5632144642, 2.9803274059,
651,1, 5.5714954281, 2.9446104097,
651,2, 5.9217593575, 7.5965434647,
651,3, 4.5696552849, 2.0113463259,
651,4, 5.9132991219, 11.5057240295,
652,0, 4.9945420551, 5.1601217937,
652,1, 5.2820422459, 2.2109364080,
652,2, 5.1594719315, 3.4790312958,
652,3, 5.7361767864, 5.4883187866,
652,4, 5.4205703163, 4.2148691463,
653,0, 6.2782939434, 4.8316139221,
653,1, 5.5419478703, 5.8765333176,
653,2, 6.3964302063, 7.9531528473,
653,3, 4.4942946243, 2.2107085323,
653,4, 4.5519423914, 2.2468809175,
654,0, 5.2398217392, 4.8560864544,
654,1, 5.3808859062, 2.4999193525,
654,2, 5.2126525497, 5.8969350243,
654,3, 6.3558346081, 7.7977707481,
654,4, 6.6101546860, 6.3732143784,
655,0, 4.7027441406, 2.4745233440,
655,1, 4.6381181717, 5.9601300907,
655,2, 5.3331385136, 5.9596495438,
655,3, 5.1875785828, 1.7668755484,
655,4, 5.1640148258, 4.0155711937,
656,0, 5.0050739956, 3.9432311726,
656,1, 6.9015871906, 5.5838097763,
656,2, 6.5863349724, 3.9047777843,
656,3, 5.6714459133, 5.6325809097,
656,4, 5.6036250210, 5.1569151115,
657,0, 4.0806955528, 3.1372684813,
657,1, 5.2215703583, 2.7259540176,
657,2, 5.8956149483, 2.6971466303,
657,3, 5.9807370281, 5.5085195351,
657,4, 4.4316040516, 5.6070873260,
658,0, 4.8963166523, 7.7164801979,
658,1, 6.4201004505, 6.6709272957,
658,2, 4.3447049809, 2.2036687851,
658,3, 4.5187253761, 3.8934662914,
658,4, 4.7534850216, 7.2374205399,
659,0, 4.8182063866, 2.6503737879,
659,1, 4.8031038570, 5.0988607883,
659,2, 4.5745677853, 3.2047979641,
659,3, 5.1663063717, 5.0451177025,
659,4, 5.4276351547, 5.0976252460,
660,0, 5.6095750618, 7.4018450260,
660,1, 6.2271242428, 3.4038792992,
660,2, 5.6471358299, 3.2157610321,
660,3, 5.4877605724, 5.4231111908,
660,4, 5.2150831604, 2.1755169511,
661,0, 6.6912568474, 4.1322297287,
661,1, 5.4478390884, 15.0677802277,
661,2, 5.2429422760, 7.5757808495,
661,3, 6.9052882099, 5.3902303505,
661,4, 5.2357387352, 2.6781538725,
662,0, 4.9541056728, 4.0697357655,
662,1, 5.3485074997, 8.2933827591,
662,2, 6.0771381092, 10.3705897522,
662,3, 5.2321215153, 2.4161651087,
662,4, 5.4965958977, 10.9143952942,
663,0, 5.2028963852, 4.0242454720,
663,1, 5.5686189747, 2.6120483732,
663,2, 4.4630045700, 5.6719020176,
663,3, 6.1614078712, 2.6548013926,
663,4, 5.1378538227, 2.9256877708,
664,0, 4.4613520908, 10.0639801788,
664,1, 6.1125625706, 8.5699602699,
664,2, 5.3373672485, 8.7675457573,
664,3, 5.9179423714, 4.5293380451,
664,4, 5.0597536659, 3.8324824047,
665,0, 5.7483846569, 5.2549362564,
665,1, 6.3891082287, 4.6834107018,
665,2, 5.2210031319, 1.6412390709,
665,3, 5.2322694778, 2.1171008968,
665,4, 4.9447945976, 3.4532050180,
666,0, 5.6633648872, 7.8892364311,
666,1, 5.9600151539, 3.0104759121,
666,2, 4.5747915936, 3.0007922792,
666,3, 4.6427995205, 2.1056206846,
666,4, 4.9320707607, 7.6849176979,
667,0, 5.4105590057, 4.3692762852,
667,1, 4.1675639391, 4.5093027306,
667,2, 5.6726099968, 4.6005163479,
667,3, 6.0446998501, 3.0997702789,
667,4, 5.2684083366, 7.1834192181,
668,0, 5.3800044060, 2.6093826342,
668,1, 5.9657317638, 7.0517040062,
668,2, 5.0695153713, 2.1019430065,
668,3, 5.4694423103, 3.8777108765,
668,4, 4.4179244423, 8.0044460678,
669,0, 5.3225946999, 4.5255485582,
669,1, 5.5750823402, 1.9812637806,
669,2, 5.0082440853, 6.5435525608,
669,3, 4.7533926296, 2.4399853563,
669,4, 4.8596522999, 4.7623495674,
670,0, 4.5470773697, 4.2420008183,
670,1, 4.0659027815, 2.7003635740,
670,2, 4.6462524700, 5.6412965488,
670,3, 5.5655674362, 9.6259373474,
670,4, 4.8321597862, 2.3821098351,
671,0, 5.4599775982, 2.5786781597,
671,1, 5.5001942062, 5.5763528633,
671,2, 6.9149067879, 14.3105559921,
671,3, 5.1304130840, 3.7683706474,
671,4, 4.5221580219, 3.4586108923,
672,0, 5.8797399616, 5.1632599354,
672,1, 5.4965927315, 6.0598398018,
672,2, 5.6993230057, 2.7063550234,
672,3, 4.2755755806, 6.1133293343,
672,4, 5.3026142979, 4.5108015633,
673,0, 5.8057956409, 12.4488739395,
673,1, 4.5659038067, 3.9510864925,
673,2, 5.0035836506, 7.0879049110,
673,3, 6.1440899658, 4.6059062004,
673,4, 7.1232767582, 2.5777030993,
674,0, 5.1930786610, 3.8741921902,
674,1, 4.5309206104, 1.8251478100,
674,2, 5.1303898716, 3.7626667213,
674,3, 6.5872357941, 8.3942548370,
674,4, 5.8781014061, 13.9820353317,
675,0, 6.0783275127, 4.6675626659,
675,1, 4.5033200932, 2.0329142523,
675,2, 5.8725898647, 4.6657856846,
675,3, 4.7661331177, 3.8090248966,
675,4, 5.4595225430, 6.3539667034,
676,0, 5.5459880066, 4.5809146404,
676,1, 6.9073924446, 4.8872939873,
676,2, 5.2810110044, 3.2901890945,
676,3, 4.5993385696, 2.5196195793,
676,4, 5.3700122547, 6.5022497749,
677,0, 4.9020256996, 4.4550352859,
677,1, 5.2247516918, 3.3357957363,
677,2, 4.5269242668, 2.7621134758,
677,3, 5.0787497807, 3.7121756554,
677,4, 5.1529051685, 3.2386673498,
678,0, 5.6630249691, 2.1896171951,
678,1, 5.5250414276, 4.4544007206,
678,2, 5.4166659164, 7.6058749008,
678,3, 5.4170655632, 7.3884140396,
678,4, 4.3565494108, 10.3204389572,
679,0, 5.3240409851, 3.3823458529,
679,1, 6.0894509029, 5.8136885834,
679,2, 5.6223491192, 5.9160021114,
679,3, 9.3771749306, 6.2629282379,
679,4, 5.8423827362, 4.6562068129,
680,0, 6.6865619469, 2.8689556265,
680,1, 4.8440044308, 6.9413185501,
680,2, 5.2090086842, 2.6883690786,
680,3, 4.3091450500, 1.8241740799,
680,4, 4.9643250656, 2.2736332655,
681,0, 4.1277542782, 4.2245829868,
681,1, 4.9503562784, 5.1689916420,
681,2, 5.1003906155, 6.4932814217,
681,3, 6.0869544411, 3.4515085983,
681,4, 4.8768541241, 1.4396812582,
682,0, 4.0705206966, 3.3318888092,
682,1, 4.7941270828, 4.8812574482,
682,2, 5.9045349503, 5.4402876568,
682,3, 4.8265744972, 5.9674965382,
682,4, 4.4202069187, 1.8542445898,
683,0, 5.4990643692, 5.6928257370,
683,1, 4.7177063465, 4.1276357269,
683,2, 4.5584425402, 3.1277934361,
683,3, 4.4819846439, 3.0568238735,
683,4, 4.9041603088, 2.2157260418,
684,0, 4.1604138565, 2.4237579060,
684,1, 6.0295743895, 6.0577987480,
684,2, 10.2715806198, 10.3067743492,
684,3, 5.4410973072, 2.4583021069,
684,4, 5.1276671028, 6.5492599869,
685,0, 7.0234596825, 6.4217342377,
685,1, 5.0928575611, 3.1149923134,
685,2, 4.7682960224, 2.0020715427,
685,3, 5.4716054726, 2.2400473833,
685,4, 7.6514144325, 3.8627740335,
686,0, 4.8116385603, 3.7058301830,
686,1, 5.9384460926, 3.7158436680,
686,2, 5.7745441437, 3.1573477745,
686,3, 4.3665253448, 4.5673254681,
686,4, 4.4219478035, 4.4073593044,
687,0, 5.6996032906, 4.0358013439,
687,1, 5.5044349289, 2.0212865973,
687,2, 6.1642997742, 7.3470552254,
687,3, 4.7768281078, 4.7607604599,
687,4, 4.7884745216, 4.6065781546,
688,0, 5.8264219189, 2.8669629145,
688,1, 4.8489561844, 4.7381887722,
688,2, 5.6231651974, 6.9388540649,
688,3, 7.8941055489, 5.2036525154,
688,4, 5.0580718708, 3.8215675831,
689,0, 4.7757089138, 1.8623318624,
689,1, 5.7476900768, 5.8771379185,
689,2, 4.6089896679, 3.7057494068,
689,3, 4.6084964657, 2.4387387753,
689,4, 4.9818458271, 3.8898908234,
690,0, 4.3461448956, 5.0042199421,
690,1, 5.4947836590, 5.4696113586,
690,2, 5.4129653454, 4.8001683521,
690,3, 4.6538165188, 2.7446938467,
690,4, 4.9066909599, 5.4945687866,
691,0, 4.9379965019, 3.4594275284,
691,1, 6.1503331757, 3.2116554928,
691,2, 4.9368240452, 3.7142410755,
691,3, 4.9357209015, 2.1927764463,
691,4, 7.1430482674, 7.2201868439,
692,0, 5.3312251759, 3.1122193384,
692,1, 4.5657330132, 3.8902453566,
692,2, 4.6853705883, 6.5461048317,
692,3, 6.0584266090, 4.4381155777,
692,4, 4.3178378868, 2.5178774977,
693,0, 4.4578662109, 2.3118397379,
693,1, 5.5954404545, 3.9721607351,
693,2, 5.1187430859, 3.4301924610,
693,3, 4.9926993752, 3.0058621740,
693,4, 6.9288725948, 7.9342670918,
694,0, 4.5439071178, 5.4838666534,
694,1, 4.9109370232, 3.4953491545,
694,2, 5.9547338104, 3.2294481277,
694,3, 4.7572621822, 3.3704086590,
694,4, 4.4679363489, 1.8334359765,
695,0, 4.2179450369, 5.1847683334,
695,1, 6.2167742825, 7.4878970718,
695,2, 5.3784672928, 2.3729513454,
695,3, 6.8135115719, 2.9559065485,
695,4, 4.4724489212, 4.1749845028,
696,0, 4.5304908848, 3.7435658836,
696,1, 6.3968462801, 7.1304867935,
696,2, 5.1418196392, 1.8688060760,
696,3, 4.6803949642, 4.9083918095,
696,4, 5.1537166214, 3.5133310223,
697,0, 5.1988055801, 7.6503389359,
697,1, 4.7322731209, 6.4588932037,
697,2, 4.7202262878, 2.7549509478,
697,3, 4.4982989788, 5.4320633888,
697,4, 3.9493618202, 4.1470750427,
698,0, 5.1008130074, 6.9701168823,
698,1, 5.0093626308, 3.5198065472,
698,2, 5.1966097927, 7.9158534241,
698,3, 5.0393190002, 5.4356607056,
698,4, 4.8777798271, 3.3483145905,
699,0, 4.5916858196, 1.8506822205,
699,1, 5.1545638180, 2.4182358360,
699,2, 4.0749783611, 5.0497988033,
699,3, 4.4897799921, 1.8627634144,
699,4, 4.6757761097, 6.6291773415,
700,0, 5.4979362679, 2.1690726233,
700,1, 4.2774800777, 3.2695581865,
700,2, 4.1141379547, 5.3211499214,
700,3, 6.7278319502, 3.4778369236,
700,4, 5.6753431606, 2.0711115885,
701,0, 5.2478861237, 3.6150869179,
701,1, 4.4468643188, 3.9773925114,
701,2, 5.7805550766, 3.0053720665,
701,3, 4.0296600246, 2.7080182362,
701,4, 4.5528667164, 6.0619169426,
702,0, 4.2145835972, 2.6135521317,
702,1, 4.9406842804, 5.5429634476,
702,2, 4.6433715439, 7.2215696144,
702,3, 4.6920730495, 3.9713274956,
702,4, 4.7379377270, 3.4816107321,
703,0, 5.0323886395, 5.8275770187,
703,1, 5.4281430244, 3.4410982037,
703,2, 4.9195328045, 6.4805331707,
703,3, 4.6112213707, 5.4958147812,
703,4, 5.7544952202, 12.9808510208,
704,0, 6.2439161015, 6.4074062920,
704,1, 4.6532800388, 2.3069207954,
704,2, 5.1207691002, 3.6056770325,
704,3, 4.7198190689, 6.7849068069,
704,4, 4.1542415524, 5.7671496391,
705,0, 5.0433252239, 4.6312132835,
705,1, 6.3630674362, 4.4754319096,
705,2, 4.0854867554, 2.4187717533,
705,3, 4.5066642380, 4.7636351585,
705,4, 4.7995291805, 4.1803112984,
706,0, 3.7911370659, 2.8699823809,
706,1, 4.1688084412, 2.1732639790,
706,2, 4.3156730461, 3.1143186188,
706,3, 5.0586964798, 5.7684725475,
706,4, 5.8151540565, 3.2149897861,
707,0, 5.2888376522, 3.0442204475,
707,1, 4.8627996922, 14.1828596878,
707,2, 5.4335627460, 4.8866221046,
707,3, 5.0369254494, 5.4333466053,
707,4, 4.6639916992, 4.3886617088,
708,0, 5.2390620899, 4.8852562618,
708,1, 4.9861367941, 2.8827784920,
708,2, 4.5157699299, 7.6294250107,
708,3, 4.5900900555, 6.9346463203,
708,4, 4.4800319862, 2.2471660328,
709,0, 4.8841143036, 4.7639071369,
709,1, 5.2280735302, 2.6485526085,
709,2, 5.5264401627, 3.2314290524,
709,3, 4.3465960073, 3.8884547424,
709,4, 4.6477229691, 3.0312741852,
710,0, 4.7604087830, 6.3473509121,
710,1, 4.8761640835, 4.6659644079,
710,2, 4.7372764015, 5.3117448997,
710,3, 4.3762547874, 5.2996825027,
710,4, 5.3741319561, 3.4824406910,
711,0, 4.7859182262, 3.5233698940,
711,1, 3.8612742519, 3.5865044785,
711,2, 5.7494979095, 7.4108846283,
711,3, 4.1566012573, 3.6286859226,
711,4, 4.9742101192, 2.1962843561,
712,0, 4.6230792618, 5.7871349049,
712,1, 4.6117095566, 3.4603892326,
712,2, 6.9065124989, 6.8576401234,
712,3, 4.8854036713, 7.3376338577,
712,4, 3.8365316296, 2.0509453726,
713,0, 3.9329304790, 5.1327378464,
713,1, 6.0988115120, 7.6467452812,
713,2, 4.4381845951, 2.0112545633,
713,3, 4.5494806099, 3.2022073841,
713,4, 4.6147901487, 2.6436021709,
714,0, 4.6343360138, 1.6856128788,
714,1, 4.9894966316, 3.3667113018,
714,2, 4.9960617542, 3.9499292278,
714,3, 4.4843738365, 8.0571817780,
714,4, 3.9262968445, 1.8944042110,
715,0, 4.5995247555, 2.9576393700,
715,1, 4.4960179043, 6.3982690525,
715,2, 4.4687751007, 3.5223051929,
715,3, 4.1160650682, 2.9313807535,
715,4, 4.2392932749, 3.0891807461,
716,0, 6.0028189754, 4.9359998608,
716,1, 4.8189139366, 4.1834206390,
716,2, 4.9818635368, 3.7257939148,
716,3, 4.1338038921, 3.0864763546,
716,4, 4.8675573063, 2.5488694572,
717,0, 4.7054898119, 6.5496219540,
717,1, 9.2614838696, 6.2462789154,
717,2, 4.3555574608, 5.4100922680,
717,3, 4.3027197742, 5.3515113544,
717,4, 3.6341171741, 3.2232541275,
718,0, 4.3090316010, 4.8014481831,
718,1, 6.3147838974, 4.9369235897,
718,2, 5.7078789902, 4.9236026955,
718,3, 5.2731724644, 2.0671887302,
718,4, 5.8018979263, 6.7275584221,
719,0, 4.2533264923, 2.9758300972,
719,1, 4.9880947542, 5.4100355816,
719,2, 5.3138916397, 2.8576936626,
719,3, 4.1798178864, 4.5366737318,
719,4, 4.1140427828, 4.4356014824,
720,0, 5.4498939133, 3.6082238483,
720,1, 4.1264396667, 7.2150570488,
720,2, 4.2547902393, 2.8027248955,
720,3, 4.5892576790, 10.1465057373,
720,4, 4.8357380581, 2.2246427917,
721,0, 9.6008872604, 3.6506771564,
721,1, 5.2311975288, 3.4148544502,
721,2, 4.3556323481, 2.6135276985,
721,3, 7.7792227411, 10.6927963066,
721,4, 5.1101751328, 3.0710757542,
722,0, 4.8970948410, 3.9096351814,
722,1, 5.9983067989, 2.5738534069,
722,2, 5.6084164143, 8.6161534691,
722,3, 4.4232095623, 5.3279195786,
722,4, 4.4778208971, 3.1228500509,
723,0, 9.3048678589, 6.7583555698,
723,1, 4.9083755779, 2.7525193739,
723,2, 6.1491256523, 3.0805916595,
723,3, 5.4922198772, 7.1451347542,
723,4, 5.4006923008, 3.3918889999,
724,0, 4.7284328651, 3.7126950550,
724,1, 4.2183106041, 4.3958807945,
724,2, 5.7341900730, 5.2282051659,
724,3, 4.9547015476, 3.6450903273,
724,4, 4.8205001450, 2.7223557281,
725,0, 4.8531151962, 2.4192411995,
725,1, 4.3951570129, 4.6161919022,
725,2, 5.1872738934, 3.9803244400,
725,3, 3.9375486660, 3.6873360014,
725,4, 4.5989855433, 3.7501736259,
726,0, 4.1194603920, 1.7057017517,
726,1, 4.1776902723, 2.2378132820,
726,2, 3.9481496906, 2.6256812000,
726,3, 4.3401898670, 2.1987163401,
726,4, 4.9223103428, 6.4333311176,
727,0, 4.7184218884, 8.0616798210,
727,1, 5.0241693211, 2.4494920111,
727,2, 4.1711500645, 10.2460711479,
727,3, 4.6131440639, 2.7547085953,
727,4, 4.2036623001, 7.5701595688,
728,0, 14.7873090172, 11.2178080750,
728,1, 4.4313915730, 3.5237377167,
728,2, 4.0131496668, 4.5064641285,
728,3, 4.3476346970, 2.5594742346,
728,4, 3.9895679474, 2.9620552444,
729,0, 4.0468436050, 5.7837117386,
729,1, 5.2915229797, 11.2344784737,
729,2, 5.1713905716, 7.0076019859,
729,3, 4.5183735991, 2.7533094597,
729,4, 6.2053137159, 7.7751586723,
730,0, 5.1228090000, 3.6669046116,
730,1, 4.9077411842, 3.8290388775,
730,2, 4.8149244118, 4.5214024925,
730,3, 4.7013428593, 9.4600503349,
730,4, 4.5860744858, 2.7021034193,
731,0, 4.0340327597, 3.0452400398,
731,1, 4.8855153990, 4.3505879879,
731,2, 4.1932806492, 6.8943243504,
731,3, 4.8439635658, 4.0102682590,
731,4, 4.1754983902, 2.8710658932,
732,0, 5.7335323095, 7.2694824600,
732,1, 5.0098402786, 2.9388203859,
732,2, 4.8658104515, 7.9563829613,
732,3, 4.1736732149, 3.4814839458,
732,4, 4.3202611160, 4.3906563807,
733,0, 4.1615107155, 5.7526809216,
733,1, 4.4572383118, 3.9581781578,
733,2, 4.0479790592, 3.1030367851,
733,3, 5.3329717636, 5.0262962437,
733,4, 5.7194941330, 3.2353690624,
734,0, 4.4494788647, 2.7826835680,
734,1, 4.7322300434, 7.5813212013,
734,2, 4.3431662560, 3.4275197220,
734,3, 4.1032027721, 3.6771208191,
734,4, 3.9939008808, 2.9390534353,
735,0, 4.8444975758, 2.7989568615,
735,1, 6.7952846527, 4.3903184414,
735,2, 5.9110098457, 8.8485998344,
735,3, 4.7704375076, 4.3543765068,
735,4, 4.4310782146, 5.3184024906,
736,0, 4.9545162201, 6.2913383675,
736,1, 5.2655677271, 4.9816777992,
736,2, 3.5879202890, 5.0719771862,
736,3, 4.4300024509, 2.5905064583,
736,4, 3.8806215096, 5.6611280155,
737,0, 4.7109468460, 6.5781886959,
737,1, 4.7517324257, 6.4209911728,
737,2, 5.4578468323, 3.9485841846,
737,3, 4.1032466936, 5.4232381248,
737,4, 4.8781210327, 4.1416985703,
738,0, 5.7026065540, 7.4933343887,
738,1, 4.8554974556, 4.3734671497,
738,2, 4.8919916630, 3.1876728535,
738,3, 5.0951970577, 7.9117079353,
738,4, 6.4433689308, 5.5549888325,
739,0, 4.6256863308, 3.2629919672,
739,1, 4.2680403423, 3.9321509886,
739,2, 4.0479032421, 2.1158598280,
739,3, 4.4834199047, 5.5769432831,
739,4, 4.0560772371, 4.2699417591,
740,0, 4.8006939507, 2.7853775787,
740,1, 3.9611763287, 4.8065061188,
740,2, 4.2562592697, 3.1971053219,
740,3, 5.4256375217, 2.7166888952,
740,4, 4.2340737152, 1.4833533287,
741,0, 4.1130288506, 3.5645433426,
741,1, 3.9727800846, 7.1629354000,
741,2, 3.9431807327, 3.7266574764,
741,3, 5.1247018337, 3.5483116627,
741,4, 5.3423605633, 5.7375421238,
742,0, 5.4726842403, 6.8623217964,
742,1, 4.3446602631, 3.9268511105,
742,2, 4.7820311546, 2.9484783316,
742,3, 4.9379058552, 3.2691277695,
742,4, 5.5892352676, 5.9728752327,
743,0, 5.2576787186, 3.5458167171,
743,1, 5.1332806492, 2.5733225298,
743,2, 4.2371559620, 2.3268398952,
743,3, 3.9041223860, 3.2370572472,
743,4, 3.9130450058, 1.8771015882,
744,0, 3.6882421398, 3.0756491756,
744,1, 4.3495526695, 4.9969335556,
744,2, 3.9225077724, 4.2030297375,
744,3, 4.9876483917, 4.9331324482,
744,4, 3.6579394245, 3.4592150259,
745,0, 4.0146511889, 4.0315705967,
745,1, 4.1140929413, 9.0287506676,
745,2, 4.2978482628, 2.7117666340,
745,3, 4.7512606525, 2.9813741970,
745,4, 5.6704379368, 4.4696321774,
746,0, 5.2676143456, 2.7589597583,
746,1, 4.8776631641, 2.2327483940,
746,2, 4.4419725704, 2.3193362331,
746,3, 4.8524988747, 3.7671182108,
746,4, 5.1067957115, 2.5950992966,
747,0, 9.1568903160, 5.1321685123,
747,1, 5.6420387268, 5.2118240070,
747,2, 4.5410112572, 3.6235063744,
747,3, 5.2956674957, 3.0676042080,
747,4, 5.1070100689, 4.1360929632,
748,0, 4.1065618420, 4.7552401829,
748,1, 5.1656715775, 10.7756991577,
748,2, 4.9790373325, 2.2961945581,
748,3, 5.1852709389, 1.9691356611,
748,4, 4.7729964542, 2.6714245129,
749,0, 9.4554399395, 10.1347233582,
749,1, 5.1429468632, 3.3717657089,
749,2, 4.3102826357, 3.6547065258,
749,3, 3.7063963890, 4.8850671291,
749,4, 5.6428666878, 4.4677096176,
750,0, 4.5040693235, 3.7946883583,
750,1, 5.3627589703, 5.9001221943,
750,2, 6.7083256340, 6.0699920845,
750,3, 4.6488926601, 4.5770602989,
750,4, 7.6588665771, 9.2879703140,
751,0, 4.1838053703, 3.9968896294,
